state,submission_year,submission_month,new_case,new_death,population,pnew_case,pnew_death
NJ,2021,12,58414.0,223.0,9288994,0.006288517357207896,2.400690537640567e-05
NM,2020,1,0.0,0.0,2117522,0.0,0.0
NM,2020,2,0.0,0.0,2117522,0.0,0.0
NM,2020,3,315.0,5.0,2117522,0.00014875878503269388,2.361250556074506e-06
NM,2020,4,3096.0,118.0,2117522,0.001462086344321334,5.5725513123358344e-05
NM,2020,5,4278.0,223.0,2117522,0.002020285975777347,0.00010531177480092296
NM,2020,6,4458.0,133.0,2117522,0.0021052909957960295,6.280926479158186e-05
NM,2020,7,8453.0,135.0,2117522,0.00399193019009956,6.375376501401166e-05
NM,2020,8,4752.0,125.0,2117522,0.0022441325284932104,5.903126390186265e-05
NM,2020,9,4083.0,88.0,2117522,0.0019281972040904416,4.15580097869113e-05
NM,2020,10,17055.0,135.0,2117522,0.008054225646770139,6.375376501401166e-05
NM,2020,11,50605.0,535.0,2117522,0.023898216878030076,0.00025265380949997214
NM,2020,12,45769.0,888.0,2117522,0.02161441534019481,0.00041935809875883227
NM,2021,1,31200.0,794.0,2117522,0.014734203469904917,0.00037496658830463153
NM,2021,2,11068.0,422.0,2117522,0.0052268642309265265,0.0001992895469326883
NM,2021,3,6520.0,224.0,2117522,0.0030790707251211556,0.00010578402491213787
NM,2021,4,6081.0,130.0,2117522,0.002871752926297814,6.139251445793716e-05
NM,2021,5,5415.0,87.0,2117522,0.00255723435222869,4.1085759675696403e-05
NM,2021,6,2394.0,78.0,2117522,0.0011305667662484735,3.6835508674762294e-05
NM,2021,7,5232.0,70.0,2117522,0.0024708125818763632,3.3057507785043084e-05
NM,2021,8,21840.0,110.0,2117522,0.010313942428933442,5.1947512233639134e-05
NM,2021,9,20410.0,283.0,2117522,0.009638624769896133,0.00013364678147381704
NM,2021,10,22185.0,249.0,2117522,0.010476868717302582,0.0001175902776925104
NM,2021,11,39055.0,318.0,2117522,0.018443728093497966,0.0001501755353663386
NM,2021,12,18711.0,124.0,2117522,0.008836271830942016,5.855901379064775e-05
NV,2020,1,0.0,0.0,3104614,0.0,0.0
NV,2020,2,0.0,0.0,3104614,0.0,0.0
NV,2020,3,1113.0,26.0,3104614,0.0003584986732650178,8.374632079865646e-06
NV,2020,4,3894.0,226.0,3104614,0.001254262204576801,7.279487884806292e-05
NV,2020,5,3603.0,186.0,3104614,0.001160530745529074,5.991082949442346e-05
NV,2020,6,10074.0,91.0,3104614,0.0032448478297140964,2.9311212279529757e-05
NV,2020,7,29628.0,327.0,3104614,0.009543215356240744,0.00010532710346600253
NV,2020,8,21172.0,478.0,3104614,0.006819527322881363,0.00015396438977599146
NV,2020,9,10601.0,308.0,3104614,0.003414595179948296,9.920718002302379e-05
NV,2020,10,20678.0,135.0,3104614,0.0066604093133639155,4.3483666568533155e-05
NV,2020,11,51406.0,367.0,3104614,0.016557936026829746,0.00011821115281964199
NV,2020,12,72562.0,981.0,3104614,0.02337230972996965,0.0003159813103980076
NV,2021,1,53577.0,1145.0,3104614,0.017257217805498527,0.00036880591274792937
NV,2021,2,15446.0,687.0,3104614,0.004975175657907875,0.00022128354764875763
NV,2021,3,10008.0,292.0,3104614,0.0032235891482805916,9.405356028156801e-05
NV,2021,4,11676.0,215.0,3104614,0.0037608540063273567,6.925176527581207e-05
NV,2021,5,8694.0,122.0,3104614,0.0028003481270135354,3.929635052860033e-05
NV,2021,6,9580.0,95.0,3104614,0.003085729820196649,3.0599617214893706e-05
NV,2021,7,23532.0,233.0,3104614,0.007579686234746091,7.504958748494981e-05
NV,2021,8,33356.0,596.0,3104614,0.01074400875599994,0.00019197233536922786
NV,2021,9,30719.0,640.0,3104614,0.00989462780236126,0.00020614478965823126
NV,2021,10,18313.0,481.0,3104614,0.005898639895329983,0.00015493069347751444
NV,2021,11,21319.0,386.0,3104614,0.006866876204255988,0.00012433107626262074
NV,2021,12,9974.0,210.0,3104614,0.003212637706329998,6.764125910660714e-05
NY,2020,1,0.0,0.0,20201249,0.0,0.0
NY,2020,2,0.0,0.0,20201249,0.0,0.0
NY,2020,3,32656.0,211.0,20201249,0.0016165337103661265,1.0444898728786523e-05
NY,2020,4,104238.0,5134.0,20201249,0.005159977979579382,0.00025414270177056875
NY,2020,5,30573.0,2785.0,20201249,0.0015134212741004282,0.00013786276284204012
NY,2020,6,10808.0,550.0,20201249,0.0005350164239844774,2.72260393404388e-05
NY,2020,7,11591.0,161.0,20201249,0.0005737764036273203,7.969804243292086e-06
NY,2020,8,10653.0,111.0,20201249,0.0005273436310794447,5.494709757797649e-06
NY,2020,9,14089.0,89.0,20201249,0.0006974321241226223,4.405668184180097e-06
NY,2020,10,29663.0,222.0,20201249,0.0014683745544644294,1.0989419515595298e-05
NY,2020,11,91730.0,739.0,20201249,0.004540808343088093,3.658189649560777e-05
NY,2020,12,212153.0,2564.0,20201249,0.010501974407622024,0.0001269228452161547
NY,2021,1,263125.0,3654.0,20201249,0.013025184729914471,0.00018087990499993342
NY,2021,2,107667.0,1783.0,20201249,0.00532971995939459,8.826186935273161e-05
NY,2021,3,107227.0,781.0,20201249,0.005307939127922239,3.8660975863423095e-05
NY,2021,4,92985.0,625.0,20201249,0.004602933214674003,3.093868106868046e-05
NY,2021,5,32062.0,371.0,20201249,0.0015871295878784526,1.836520108236872e-05
NY,2021,6,6255.0,150.0,20201249,0.00030963432013535403,7.425283456483309e-06
NY,2021,7,15309.0,55.0,20201249,0.0007578244295686865,2.72260393404388e-06
NY,2021,8,70452.0,305.0,20201249,0.003487507133841081,1.5098076361516062e-05
NY,2021,9,97576.0,678.0,20201249,0.004830196390332103,3.356228122330456e-05
NY,2021,10,97641.0,792.0,20201249,0.004833414013163245,3.9205496650231874e-05
NY,2021,11,131053.0,783.0,20201249,0.006487371152150047,3.875997964284287e-05
NY,2021,12,100546.0,575.0,20201249,0.004977217002770472,2.846358658318602e-05
OH,2020,1,0.0,0.0,11799448,0.0,0.0
OH,2020,2,0.0,0.0,11799448,0.0,0.0
OH,2020,3,2199.0,55.0,11799448,0.0001863646502785554,4.6612350001457696e-06
OH,2020,4,15828.0,920.0,11799448,0.001341418683314677,7.796974909334742e-05
OH,2020,5,17486.0,1180.0,11799448,0.0014819337311372531,0.0001000046781849456
OH,2020,6,16276.0,708.0,11799448,0.0013793865611340464,6.000280691096736e-05
OH,2020,7,39370.0,626.0,11799448,0.003336596762831617,5.30533292743864e-05
OH,2020,8,31998.0,649.0,11799448,0.0027118217733575335,5.500257300172008e-05
OH,2020,9,30830.0,666.0,11799448,0.0026128340918998923,5.64433183654015e-05
OH,2020,10,61710.0,497.0,11799448,0.005229905670163553,4.212061445586268e-05
OH,2020,11,205366.0,1128.0,11799448,0.0174047124916352,9.559769236662596e-05
OH,2020,12,279317.0,2533.0,11799448,0.023672039573376654,0.00021467105918853154
OH,2021,1,195412.0,2213.0,11799448,0.016561113706336093,0.0001875511464604107
OH,2021,2,71630.0,2359.0,11799448,0.0060706229647353,0.0001999246066426158
OH,2021,3,50144.0,1314.0,11799448,0.004249690324496536,0.00011136114163984621
OH,2021,4,54746.0,673.0,11799448,0.004639708569417824,5.703656645632914e-05
OH,2021,5,29932.0,577.0,11799448,0.002536728836806603,4.890059263789289e-05
OH,2021,6,9080.0,448.0,11799448,0.0007695275236604288,3.796787781936918e-05
OH,2021,7,17711.0,183.0,11799448,0.0015010024197742132,1.5509200091394107e-05
OH,2021,8,91623.0,374.0,11799448,0.007765024262151924,3.169639800099123e-05
OH,2021,9,193072.0,1079.0,11799448,0.016362799344511708,9.144495573013246e-05
OH,2021,10,131355.0,2582.0,11799448,0.011132300426257229,0.00021882379582502504
OH,2021,11,144890.0,2060.0,11799448,0.012279387984929465,0.00017458443818727792
OH,2021,12,105009.0,1007.0,11799448,0.008899484111460128,8.534297536630527e-05
OK,2020,1,0.0,0.0,3959353,0.0,0.0
OK,2020,2,28.0,0.0,3959353,7.0718624987466385e-06,0.0
OK,2020,3,1627.0,31.0,3959353,0.0004109257244807422,7.829562052183779e-06
OK,2020,4,2789.0,209.0,3959353,0.0007044080181787277,5.278640222278741e-05
OK,2020,5,2983.0,124.0,3959353,0.0007534059226343294,3.1318248208735114e-05
OK,2020,6,11587.0,74.0,3959353,0.0029264882418920464,1.8689922318116117e-05
OK,2020,7,23629.0,229.0,3959353,0.005967894249388726,5.783773257903501e-05
OK,2020,8,20734.0,361.0,3959353,0.005236714180321886,9.117651293026916e-05
OK,2020,9,30917.0,346.0,3959353,0.007808599031205351,8.738801516308346e-05
OK,2020,10,39651.0,572.0,3959353,0.010014514997778678,0.00014446804818868134
OK,2020,11,85987.0,1002.0,3959353,0.021717437167133116,0.0002530716508480047
OK,2020,12,105592.0,1616.0,3959353,0.026669003748844823,0.000408147492784806
OK,2021,1,83375.0,1678.0,3959353,0.021057733422607177,0.0004238066168891736
OK,2021,2,24269.0,671.0,3959353,0.006129536820788649,0.00016947213345210694
OK,2021,3,9213.0,237.0,3959353,0.0023268953286054565,5.985826472153405e-05
OK,2021,4,6789.0,106.0,3959353,0.0017146740894282476,2.6772050888112274e-05
OK,2021,5,4072.0,60.0,3959353,0.001028450860532011,1.5153991068742797e-05
OK,2021,6,4938.0,77.0,3959353,0.0012471734649575322,1.9447621871553258e-05
OK,2021,7,26187.0,122.0,3959353,0.006613959401952794,3.081311517311035e-05
OK,2021,8,70129.0,541.0,3959353,0.017712237327664394,0.00013663848613649755
OK,2021,9,60721.0,953.0,3959353,0.015336091528085523,0.0002406958914751981
OK,2021,10,29467.0,787.0,3959353,0.0074423775803774,0.00019876984951834302
OK,2021,11,22828.0,475.0,3959353,0.0057655884686210095,0.00011996909596088048
OK,2021,12,16828.0,67.0,3959353,0.0042501893617467295,1.6921956693429456e-05
OR,2020,1,0.0,0.0,4237256,0.0,0.0
OR,2020,2,1.0,0.0,4237256,2.3600178983757413e-07,0.0
OR,2020,3,689.0,18.0,4237256,0.00016260523319808857,4.248032217076335e-06
OR,2020,4,1820.0,85.0,4237256,0.0004295232575043849,2.00601521361938e-05
OR,2020,5,1733.0,50.0,4237256,0.00040899110178851597,1.1800089491878706e-05
OR,2020,6,4413.0,54.0,4237256,0.0010414758985532147,1.2744096651229002e-05
OR,2020,7,9837.0,115.0,4237256,0.0023215496066322167,2.7140205831321023e-05
OR,2020,8,8220.0,137.0,4237256,0.0019399347124648594,3.2332245207747656e-05
OR,2020,9,6796.0,100.0,4237256,0.0016038681637361538,2.3600178983757412e-05
OR,2020,10,11412.0,130.0,4237256,0.002693252425626396,3.0680232678884634e-05
OR,2020,11,30510.0,223.0,4237256,0.007200414607944386,5.262839913377903e-05
OR,2020,12,38478.0,565.0,4237256,0.009080876869370178,0.00013334101125822938
OR,2021,1,28507.0,480.0,4237256,0.006727703022899725,0.00011328085912203558
OR,2021,2,13181.0,251.0,4237256,0.0031107395918490645,5.9236449249231105e-05
OR,2021,3,9415.0,175.0,4237256,0.0022219568513207606,4.1300313221575475e-05
OR,2021,4,19800.0,112.0,4237256,0.004672835438783968,2.6432200461808303e-05
OR,2021,5,16663.0,176.0,4237256,0.003932497824063498,4.153631501141305e-05
OR,2021,6,7162.0,103.0,4237256,0.0016902448188167059,2.4308184353270136e-05
OR,2021,7,11799.0,85.0,4237256,0.0027845851182935373,2.00601521361938e-05
OR,2021,8,55851.0,339.0,4237256,0.013180935964218352,8.000460675493764e-05
OR,2021,9,53767.0,593.0,4237256,0.012689108234196849,0.00013994906137368147
OR,2021,10,34999.0,581.0,4237256,0.008259826642525257,0.00013711703989563058
OR,2021,11,26046.0,789.0,4237256,0.006146902618109456,0.000186205412181846
OR,2021,12,11337.0,308.0,4237256,0.002675552291388578,7.268855126997283e-05
PA,2020,1,0.0,0.0,13002700,0.0,0.0
PA,2020,2,0.0,0.0,13002700,0.0,0.0
PA,2020,3,4959.0,63.0,13002700,0.0003813823282856637,4.84514754627885e-06
PA,2020,4,43175.0,2229.0,13002700,0.003320464211279196,0.00017142593461358025
PA,2020,5,27806.0,3275.0,13002700,0.002138478931298884,0.000251870765302591
PA,2020,6,15114.0,1120.0,13002700,0.0011623739684834687,8.613595637829066e-05
PA,2020,7,26017.0,517.0,13002700,0.0020008921224053465,3.9760972721050245e-05
PA,2020,8,22644.0,469.0,13002700,0.001741484460919655,3.606943173340921e-05
PA,2020,9,25399.0,469.0,13002700,0.0019533635321894683,3.606943173340921e-05
PA,2020,10,49597.0,670.0,13002700,0.0038143616325840017,5.152775961915602e-05
PA,2020,11,154983.0,1571.0,13002700,0.011919293685157699,0.00012082106024133449
PA,2020,12,278875.0,5595.0,13002700,0.021447468602674827,0.0004302952463719074
PA,2021,1,202380.0,5624.0,13002700,0.015564459689141486,0.0004325255523852738
PA,2021,2,86864.0,2419.0,13002700,0.006680458673967714,0.000186038284356326
PA,2021,3,93719.0,1072.0,13002700,0.007207656871265199,8.244441539064964e-05
PA,2021,4,125866.0,1125.0,13002700,0.009679989540633867,8.652049189783661e-05
PA,2021,5,50716.0,996.0,13002700,0.003900420681858383,7.659947549355134e-05
PA,2021,6,9420.0,464.0,13002700,0.0007244649188245518,3.568489621386327e-05
PA,2021,7,13522.0,174.0,13002700,0.0010399378590600413,1.3381836080198727e-05
PA,2021,8,69312.0,383.0,13002700,0.005330585186153645,2.945542079721904e-05
PA,2021,9,129572.0,1165.0,13002700,0.009965007267721319,8.959677605420412e-05
PA,2021,10,134999.0,2054.0,13002700,0.010382382120636482,0.00015796719142947233
PA,2021,11,155026.0,1967.0,13002700,0.011922600690625793,0.00015127627338937298
PA,2021,12,113658.0,1310.0,13002700,0.0087411076161105,0.0001007483061210364
RI,2020,1,0.0,0.0,1097379,0.0,0.0
RI,2020,2,0.0,0.0,1097379,0.0,0.0
RI,2020,3,511.0,9.0,1097379,0.0004656549833740212,8.201359785452427e-06
RI,2020,4,8183.0,331.0,1097379,0.007456858569373025,0.00030162778766497264
RI,2020,5,6146.0,485.0,1097379,0.005600617471265625,0.0004419621662160475
RI,2020,6,1896.0,148.0,1097379,0.0017277531281353114,0.00013486680536077325
RI,2020,7,2234.0,53.0,1097379,0.0020357597511889694,4.8296896514330966e-05
RI,2020,8,2804.0,52.0,1097379,0.002555179204267623,4.7385634315947364e-05
RI,2020,9,2958.0,47.0,1097379,0.002695513582818698,4.282932332402935e-05
RI,2020,10,8666.0,89.0,1097379,0.007896998211192304,8.110233565614068e-05
RI,2020,11,23451.0,197.0,1097379,0.021370009814293878,0.00017951865308156982
RI,2020,12,32638.0,503.0,1097379,0.02974177563084404,0.00045836488578695236
RI,2021,1,26060.0,435.0,1097379,0.0237474928898767,0.00039639905629686737
RI,2021,2,10580.0,193.0,1097379,0.00964115405889852,0.0001758736042880354
RI,2021,3,11178.0,86.0,1097379,0.010186088853531916,7.836854906098986e-05
RI,2021,4,10606.0,52.0,1097379,0.009664846876056494,4.7385634315947364e-05
RI,2021,5,3528.0,37.0,1097379,0.0032149330358973516,3.371670134019331e-05
RI,2021,6,681.0,18.0,1097379,0.0006205695570992337,1.6402719570904855e-05
RI,2021,7,2109.0,6.0,1097379,0.001921851976391019,5.467573190301619e-06
RI,2021,8,8361.0,33.0,1097379,0.007619063240685306,3.0071652546658904e-05
RI,2021,9,9776.0,64.0,1097379,0.008908499251398104,5.8320780696550596e-05
RI,2021,10,7467.0,43.0,1097379,0.006804394835330365,3.918427453049493e-05
RI,2021,11,12051.0,53.0,1097379,0.010981620752720802,4.8296896514330966e-05
RI,2021,12,13070.0,41.0,1097379,0.011910196932873693,3.736175013372773e-05
SC,2020,1,0.0,0.0,5118425,0.0,0.0
SC,2020,2,0.0,0.0,5118425,0.0,0.0
SC,2020,3,978.0,11.0,5118425,0.00019107440277038346,2.1490985996668898e-06
SC,2020,4,5009.0,188.0,5118425,0.0009786213532483137,3.673004879430684e-05
SC,2020,5,6070.0,286.0,5118425,0.0011859116818161836,5.587656359133913e-05
SC,2020,6,23622.0,238.0,5118425,0.00461509155648466,4.649867879279271e-05
SC,2020,7,54263.0,936.0,5118425,0.010601503392156767,0.00018286875357165534
SC,2020,8,32967.0,1054.0,5118425,0.006440848503201669,0.00020592272036808198
SC,2020,9,25765.0,639.0,5118425,0.005033775038219765,0.00012484309138064933
SC,2020,10,28627.0,534.0,5118425,0.005592931419333096,0.00010432896838382901
SC,2020,11,42855.0,491.0,5118425,0.008372692771702233,9.592794658513117e-05
SC,2020,12,97194.0,915.0,5118425,0.018989044481456697,0.0001787659289722913
SC,2021,1,146987.0,1743.0,5118425,0.02871723235174883,0.0003405344417472172
SC,2021,2,59084.0,1466.0,5118425,0.011543394696610774,0.0002864162315556055
SC,2021,3,30390.0,588.0,5118425,0.005937373313079707,0.00011487908878219374
SC,2021,4,25182.0,355.0,5118425,0.00491987281243742,6.935727298924962e-05
SC,2021,5,13521.0,243.0,5118425,0.002641632924190547,4.747554179264129e-05
SC,2021,6,5213.0,120.0,5118425,0.001018477363642136,2.3444711996366068e-05
SC,2021,7,22878.0,112.0,5118425,0.004469734342107191,2.1881731196608333e-05
SC,2021,8,117015.0,683.0,5118425,0.022861524785456465,0.00013343948577931687
SC,2021,9,121649.0,1871.0,5118425,0.023766881413716134,0.000365542134543341
SC,2021,10,39945.0,1279.0,5118425,0.007804158505790355,0.00024988155536126834
SC,2021,11,19161.0,461.0,5118425,0.0037435343880197524,9.006676858603965e-05
SC,2021,12,14563.0,206.0,5118425,0.0028452111733589924,4.0246755593761754e-05
SD,2020,1,0.0,0.0,886667,0.0,0.0
SD,2020,2,0.0,0.0,886667,0.0,0.0
SD,2020,3,108.0,1.0,886667,0.00012180446548704305,1.1278191248800282e-06
SD,2020,4,2341.0,16.0,886667,0.002640224571344146,1.804510599808045e-05
SD,2020,5,2544.0,45.0,886667,0.0028691718536947917,5.075186061960127e-05
SD,2020,6,1771.0,29.0,886667,0.00199736767016253,3.270675462152082e-05
SD,2020,7,2000.0,39.0,886667,0.0022556382497600563,4.3984945870321104e-05
SD,2020,8,4745.0,37.0,886667,0.005351501747555734,4.172930762056104e-05
SD,2020,9,8880.0,56.0,886667,0.010015033828934651,6.315787099328159e-05
SD,2020,10,23603.0,202.0,886667,0.026619914804543305,0.0002278194632257657
SD,2020,11,34472.0,521.0,886667,0.038878180872864335,0.0005875937640624947
SD,2020,12,18700.0,542.0,886667,0.02109021763525653,0.0006112779656849753
SD,2021,1,9086.0,290.0,886667,0.010247364568659937,0.0003270675462152082
SD,2021,2,4177.0,110.0,886667,0.004710900484623878,0.0001240601037368031
SD,2021,3,5332.0,47.0,886667,0.006013531573860311,5.300749886936133e-05
SD,2021,4,4901.0,32.0,886667,0.005527441531037018,3.60902119961609e-05
SD,2021,5,1531.0,47.0,886667,0.0017266910801913232,5.300749886936133e-05
SD,2021,6,345.0,21.0,886667,0.00038909759808360974,2.368420162248059e-05
SD,2021,7,839.0,8.0,886667,0.0009462402457743437,9.022552999040226e-06
SD,2021,8,6884.0,26.0,886667,0.007763906855674114,2.9323297246880735e-05
SD,2021,9,12759.0,73.0,886667,0.01438984421434428,8.233079611624206e-05
SD,2021,10,9464.0,93.0,886667,0.010673680197864587,0.00010488717861384263
SD,2021,11,11726.0,99.0,886667,0.01322480705834321,0.0001116540933631228
SD,2021,12,6092.0,77.0,886667,0.006870674108769132,8.684207261576218e-05
TN,2020,1,0.0,0.0,6910840,0.0,0.0
TN,2020,2,0.0,0.0,6910840,0.0,0.0
TN,2020,3,1981.0,13.0,6910840,0.00028665111621742074,1.8811027313611659e-06
TN,2020,4,8825.0,182.0,6910840,0.0012769793541740223,2.6335438239056322e-05
TN,2020,5,11863.0,169.0,6910840,0.0017165785924721164,2.4454335507695157e-05
TN,2020,6,19390.0,228.0,6910840,0.0028057370739302313,3.2991647903872754e-05
TN,2020,7,60766.0,441.0,6910840,0.008792852967222509,6.381279265617494e-05
TN,2020,8,49320.0,714.0,6910840,0.007136614362364054,0.00010331595001475941
TN,2020,9,40952.0,673.0,6910840,0.005925763004207882,9.738324140046651e-05
TN,2020,10,64226.0,921.0,6910840,0.009293515694184788,0.00013326889350643336
TN,2020,11,107912.0,1213.0,6910840,0.015614889072818933,0.00017552135485700727
TN,2020,12,211268.0,2256.0,6910840,0.030570523988400832,0.0003264436739962146
TN,2021,1,143111.0,2764.0,6910840,0.020708191768294446,0.0003999513807294048
TN,2021,2,48631.0,1819.0,6910840,0.007036915917601912,0.00026320968218045853
TN,2021,3,36662.0,511.0,6910840,0.005304999102858698,7.394180736350429e-05
TN,2021,4,36320.0,293.0,6910840,0.005255511631002888,4.239716156067859e-05
TN,2021,5,18117.0,249.0,6910840,0.002621533706466942,3.6030352316071566e-05
TN,2021,6,6501.0,116.0,6910840,0.0009406960658906876,1.6785224372145788e-05
TN,2021,7,30437.0,178.0,6910840,0.004404240294956908,2.5756637398637504e-05
TN,2021,8,154893.0,746.0,6910840,0.022413049643748083,0.00010794635673810999
TN,2021,9,176669.0,1663.0,6910840,0.025564041418988142,0.00024063644940412453
TN,2021,10,53632.0,1228.0,6910840,0.007760561668335542,0.00017769185800857782
TN,2021,11,34743.0,667.0,6910840,0.005027319399667768,9.651504013983828e-05
TN,2021,12,25483.0,774.0,6910840,0.003687395454098199,0.00011199796262104172
TX,2020,1,0.0,0.0,29145505,0.0,0.0
TX,2020,2,0.0,0.0,29145505,0.0,0.0
TX,2020,3,3266.0,101.0,29145505,0.00011205844606226586,3.4653714183370642e-06
TX,2020,4,24821.0,893.0,29145505,0.0008516236037083592,3.0639373035396026e-05
TX,2020,5,36200.0,925.0,29145505,0.0012420440133049677,3.1737312494671136e-05
TX,2020,6,95699.0,1348.0,29145505,0.003283490884786522,4.625069972196399e-05
TX,2020,7,260960.0,6683.0,29145505,0.008953696290388518,0.00022929779394798616
TX,2020,8,192023.0,4830.0,29145505,0.006588425899637011,0.00016572023713433683
TX,2020,9,135998.0,2132.0,29145505,0.004666174080703011,7.315021647420417e-05
TX,2020,10,151629.0,2559.0,29145505,0.005202483195950799,8.780084613390641e-05
TX,2020,11,310361.0,4784.0,29145505,0.01064867464125257,0.00016414194916162888
TX,2020,12,477740.0,7027.0,29145505,0.016391549914815336,0.00024110064313519357
TX,2021,1,604460.0,9907.0,29145505,0.020739390173544772,0.0003399151944699534
TX,2021,2,283392.0,5213.0,29145505,0.00972335185134037,0.0001788612000375358
TX,2021,3,139281.0,2322.0,29145505,0.004778815807103016,7.966923201365013e-05
TX,2021,4,99922.0,1221.0,29145505,0.003428384582802734,4.1893252492965894e-05
TX,2021,5,60617.0,983.0,29145505,0.0020798061313399784,3.372732776460727e-05
TX,2021,6,44613.0,534.0,29145505,0.0015306991592700144,1.832186472665339e-05
TX,2021,7,134719.0,623.0,29145505,0.004622290812940109,2.1375508847762287e-05
TX,2021,8,448541.0,3550.0,29145505,0.015389714468834902,0.00012180265876333246
TX,2021,9,442670.0,8341.0,29145505,0.015188276888666023,0.00028618478218167775
TX,2021,10,162787.0,6005.0,29145505,0.005585320961156789,0.00020603520165459477
TX,2021,11,89434.0,2626.0,29145505,0.003068534925025317,9.009965687676367e-05
TX,2021,12,64724.0,870.0,29145505,0.002220719798816318,2.985022904904204e-05
UT,2020,1,0.0,0.0,3271616,0.0,0.0
UT,2020,2,0.0,0.0,3271616,0.0,0.0
UT,2020,3,934.0,5.0,3271616,0.0002854858271875428,1.5282967194193939e-06
UT,2020,4,3819.0,41.0,3271616,0.0011673130342925331,1.253203309923903e-05
UT,2020,5,5191.0,67.0,3271616,0.001586677654101215,2.047917604021988e-05
UT,2020,6,12802.0,60.0,3271616,0.003913050920401416,1.8339560633032726e-05
UT,2020,7,18051.0,134.0,3271616,0.005517456816447896,4.095835208043976e-05
UT,2020,8,11995.0,101.0,3271616,0.003666383829887126,3.087159373227176e-05
UT,2020,9,20250.0,51.0,3271616,0.006189601713648546,1.5588626538077818e-05
UT,2020,10,41614.0,145.0,3271616,0.012719707936383733,4.432060486316243e-05
UT,2020,11,81050.0,267.0,3271616,0.024773689821788375,8.161104481699564e-05
UT,2020,12,80906.0,398.0,3271616,0.0247296748762691,0.00012165241886578375
UT,2021,1,70012.0,396.0,3271616,0.021399821983998122,0.000121041100178016
UT,2021,2,24611.0,270.0,3271616,0.007522582112326141,8.252802284864727e-05
UT,2021,3,14406.0,187.0,3271616,0.004403328507991158,5.7158297306285335e-05
UT,2021,4,11682.0,80.0,3271616,0.003570712455251472,2.4452747510710302e-05
UT,2021,5,8847.0,100.0,3271616,0.0027041682153406757,3.056593438838788e-05
UT,2021,6,8969.0,59.0,3271616,0.0027414586552945088,1.803390128914885e-05
UT,2021,7,18076.0,85.0,3271616,0.005525098300044993,2.5981044230129698e-05
UT,2021,8,31207.0,178.0,3271616,0.009538711144584206,5.4407363211330427e-05
UT,2021,9,44072.0,298.0,3271616,0.013471018603650306,9.108648447739588e-05
UT,2021,10,41388.0,276.0,3271616,0.012650628924665976,8.436197891195055e-05
UT,2021,11,45919.0,320.0,3271616,0.01403557141180383,9.781099004284121e-05
UT,2021,12,18469.0,145.0,3271616,0.0056452224221913575,4.432060486316243e-05
VA,2020,1,0.0,0.0,8631393,0.0,0.0
VA,2020,2,0.0,0.0,8631393,0.0,0.0
VA,2020,3,1484.0,34.0,8631393,0.000171930533113253,3.939109249225473e-06
VA,2020,4,15417.0,547.0,8631393,0.001786154332214974,6.337331645077451e-05
VA,2020,5,28497.0,811.0,8631393,0.003301552831622891,9.395934120946642e-05
VA,2020,6,17389.0,371.0,8631393,0.0020146226686700514,4.298263327831325e-05
VA,2020,7,28014.0,452.0,8631393,0.0032455943090530116,5.236698178382099e-05
VA,2020,8,30814.0,397.0,8631393,0.003569991541342168,4.599489329242684e-05
VA,2020,9,27106.0,616.0,8631393,0.0031403969208678136,7.136739110361444e-05
VA,2020,10,33672.0,427.0,8631393,0.003901108430585886,4.9470577924096375e-05
VA,2020,11,57671.0,438.0,8631393,0.006681540279767124,5.074499562237521e-05
VA,2020,12,114703.0,988.0,8631393,0.013289048476879688,0.00011446588053631668
VA,2021,1,152873.0,1393.0,8631393,0.017711277889907225,0.0001613876230638554
VA,2021,2,69534.0,2309.0,8631393,0.008055941839283648,0.0002675118604841652
VA,2021,3,43628.0,1486.0,8631393,0.005054572303682615,0.00017216224542203096
VA,2021,4,39751.0,508.0,8631393,0.004605397993116523,5.885492642960412e-05
VA,2021,5,15044.0,417.0,8631393,0.0017429399866278827,4.831201638020653e-05
VA,2021,6,4967.0,225.0,8631393,0.000575457518850086,2.606763473752151e-05
VA,2021,7,16302.0,115.0,8631393,0.001888687028849225,1.3323457754733217e-05
VA,2021,8,72976.0,327.0,8631393,0.008454718722690532,3.788496248519793e-05
VA,2021,9,99486.0,945.0,8631393,0.01152606537554251,0.00010948406589759035
VA,2021,10,56851.0,1142.0,8631393,0.006586538233168157,0.00013230772831222029
VA,2021,11,45350.0,782.0,8631393,0.005254076601540447,9.059951273218587e-05
VA,2021,12,34717.0,296.0,8631393,0.0040221781119223745,3.4293421699139406e-05
VT,2020,1,0.0,0.0,643077,0.0,0.0
VT,2020,2,0.0,0.0,643077,0.0,0.0
VT,2020,3,271.0,16.0,643077,0.0004214114328455224,2.4880379798997633e-05
VT,2020,4,521.0,32.0,643077,0.0008101673672048604,4.976075959799527e-05
VT,2020,5,108.0,6.0,643077,0.00016794256364323403,9.330142424624112e-06
VT,2020,6,203.0,1.0,643077,0.0003156698186997825,1.555023737437352e-06
VT,2020,7,192.0,2.0,643077,0.0002985645575879716,3.110047474874704e-06
VT,2020,8,185.0,0.0,643077,0.0002876793914259101,0.0
VT,2020,9,127.0,0.0,643077,0.0001974880146545437,0.0
VT,2020,10,414.0,0.0,643077,0.0006437798272990637,0.0
VT,2020,11,2013.0,15.0,643077,0.0031302627834613895,2.332535606156028e-05
